CSC,Description,Div,Dept,Class,Size,Retail Price,Item Status,On Spa,Vendor Name,Vendor Code,Division Name,Dept. Name,Class Name
921831,PIPEWORKS INFINITE SUPERDELIC  473 ml,Y,YS,YST,473,3.5,S,No,"INDEPENDENT ALLIANCE, LLC (200344)",VC0000200344,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - BEER
921832,PIPEWORKS DOOM JAZZ                473ml,Y,YS,YST,473,4.0,S,No,"INDEPENDENT ALLIANCE, LLC (200344)",VC0000200344,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - BEER
921833,PIPEWORKS LIZARD KING VS THE CRYO  473ml,Y,YS,YST,473,3.48,U,No,"INDEPENDENT ALLIANCE, LLC (200344)",VC0000200344,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - BEER
921834,PIPEWORKS ALLA SALUTE         473 ml,Y,YS,YST,473,3.0,S,No,"INDEPENDENT ALLIANCE, LLC (200344)",VC0000200344,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - BEER
921835,PIPEWORKS PASTRAMI ON RYE     473ml,Y,YS,YST,473,3.98,S,No,"INDEPENDENT ALLIANCE, LLC (200344)",VC0000200344,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - BEER
921836,CHAMPAGNE SELEQUE SOLESSENCE NV    750ml,Y,YS,YSE,750,81.98,S,No,VINTAGE '59 IMPORTS LLC (001634),1634,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921837,CHAMPAGNE SELEQUE SOLESSENCE NV   1500ml,Y,YS,YSE,1500,153.45,S,No,VINTAGE '59 IMPORTS LLC (001634),1634,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921838,CHAMPAGNE SELEQUE ROSE SOLESSENCE N750ml,Y,YS,YSE,750,95.67,S,No,VINTAGE '59 IMPORTS LLC (001634),1634,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921839,JAMARD BELCOUR SAINT EMILION      750ml,Y,YS,YSE,750,30.58,S,No,VINTAGE '59 IMPORTS LLC (001634),1634,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921840,CHAMPAGNE SELEQUE QUINETTE         750ml,Y,YS,YSE,750,109.72,S,No,VINTAGE '59 IMPORTS LLC (001634),1634,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921841,MOUILLARD CREMANT DU JURA          750ml,Y,YS,YSE,750,36.21,S,No,VINTAGE '59 IMPORTS LLC (001634),1634,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921842,BERTRAND CIGALUS RED               750ml,Y,YS,YSE,750,45.67,S,No,GERARD BERTRAND/USA WINE WEST (001821),1821,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921843,BERTRAND CABERNET NATURAE          750ml,Y,YS,YSE,750,19.04,S,No,GERARD BERTRAND/USA WINE WEST (001821),1821,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921844,BERTRAND CIGALUS WHITE             750ml,Y,YS,YSE,750,45.67,S,No,GERARD BERTRAND/USA WINE WEST (001821),1821,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921845,FERRARI FOR AMAN                   750ml,Y,YS,YSE,750,38.03,S,No,SMT AQUISITIONS DBA TAUB FAMILY SLCTNS / EAST (200214),VC0000200214,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921846,BESSAN MARGAUX                     750ml,Y,YS,YSE,750,53.76,S,No,H.MERCER IMPORTS INC (002001),2001,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921847,LA CACCIA SAN GIOVANNI TUSCAN     750ml,Y,YS,YSE,750,81.98,S,No,"GAGNON-KENNEDY VINEYARDS, LLC (200536)",VC0000200536,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921848,CACHACA TROPICALIA                 750ml,Y,YS,YSA,750,11.97,U,No,ALL BRAZILIAN IMPORTS & EXPORT INC (001772),1772,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - SPIRITS
921849,OUTLAW VANILLA BEAN RUM            750ml,A,AL,ALP,750,34.95,S,No,OUTLAW SPIRITS LLC/ OUTLAW DIST(002277),2277,SPIRITS,RUM,RUM - SPICED AND FLAVORED
921850,LA MOZZA CIGLIEGIOLO               750ml,Y,YS,YSE,750,16.93,S,No,DARK STAR IMPORTS/SCARBOLO (002275),2275,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921851,TENUTA PRIMA PIETRA             750ml,Y,YS,YSE,750,50.06,S,No,DARK STAR IMPORTS/SCARBOLO (002275),2275,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921852,GULFI CARICANTI MAGNUM            1500ml,Y,YS,YSE,1500,71.29,S,No,DARK STAR IMPORTS/SCARBOLO (002275),2275,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921853,FRUIT AND FLOWER CHARDONNAY        500ml,Y,YS,YSE,500,10.99,S,No,STE MICHELLE WINE ESTATES(000795),795,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921854,WOVEN SEASONAL CIDER BL PEAR     19000ml,Y,YS,YSE,19000,115.8,U,No,THE TRADITIONAL COMPANY/ WANDERING AENGU (001516),1516,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921855,DONENICO FRACCORIOLI RIPASSO       750ml,Y,YS,YSE,750,28.88,S,No,H.MERCER IMPORTS INC (002001),2001,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921857,STOLPMAN SAUVIGNON BLANC           750ml,Y,YS,YSE,750,21.69,S,No,STOLPMAN VINEYARDS LLC (001979),1979,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921858,LA CATRINA PINOT GRIGIO            750ml,Y,YS,YSE,750,15.99,S,No,BRONCO WINE COMPANY.. (000295),295,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921859,DELARCHE PERNAND VERGE COMB 2019   750ml,Y,YS,YSE,750,48.89,S,No,NORTH BERKELEY IMPORTS (001012),1012,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921860,COMTESSE DE MALET ROQUEFORT WHITE  750ml,Y,YS,YSE,750,13.33,S,No,VINEYARD BRANDS INC. (000986),986,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921861,MIONETTO PROSECCO ROSE             187ml,Y,YS,YSE,187,5.07,S,No,FREIXENET MIONETTO USA (001888),1888,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921862,WHITEHAVEN SAUVIGNON BLANC         375ml,Y,YS,YSE,375,9.99,S,No,E & J GALLO WINERY (000360),360,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921863,LES AMES ROSE KEG'20            20000 ml,Y,YS,YSE,20000,227.99,S,No,"COPA FINA WINE IMPORTS, LLC(0024 02)",2402,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921864,CANTINA DE PRA PNT GRIGIO KEG'2 20000 ml,Y,YS,YSE,20000,227.99,S,No,"COPA FINA WINE IMPORTS, LLC(0024 02)",2402,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921865,MI TERRUNO MALBEC KEG'20        20000 ml,Y,YS,YSE,20000,227.99,S,No,"COPA FINA WINE IMPORTS, LLC(0024 02)",2402,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921866,MARGERUM RIVIERA ROSE'20           750ml,Y,YS,YSE,750,22.91,S,No,MARGERUM WINE COMPANY (200532),VC0000200532,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921867,CLEAR WATER RENE RYEMAGNAC 750ml,A,AW,AWU,750,74.99,1,No,CLEAR WATER DISTILLING CO. (200442),VC0000200442,SPIRITS,WHISKEY,WHISKEY - RYE
921868,JUMPING GOAT ORANGE GIFT PACK      750ml,Y,YG,YGC,750,27.52,D,No,PREISS IMPORTS (200160),VC0000200160,GIFT & SPECIAL ORDER - Y,GIFT & SPECIAL ORDER - YG,GIFT SETS - LIQUEURS
921869,CHAT STE MICHELLE CABERNET SAUV    375ml,Y,YS,YSE,375,10.06,S,No,STE MICHELLE WINE ESTATES(000795),795,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921870,FERRATUS RIBERA DEL DUERO          750ml,Y,YS,YSE,750,18.06,S,No,WINE BRIDGE IMPORTS (200010),VC0000200010,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921871,TERRE ROUGE ORGANIC VIOGNIER 2019  750ml,Y,YS,YSE,750,26.37,S,No,"DOMAINE DEL LA TERRE ROUGE, LTD(001120)",1120,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921872,ACCENDO SAUVIGNON BLANC            750ml,Y,YS,YSE,750,358.71,S,No,ACCENDO CELLARS (200507),VC0000200507,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921873,ACCENDO CABERNET SAUVIGNON         750ml,Y,YS,YSE,750,900.94,S,No,ACCENDO CELLARS (200507),VC0000200507,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921874,BODEGAS RAFAEL CAMBRA SOPLO        750ml,Y,YS,YSE,750,11.08,S,No,WINE BRIDGE IMPORTS (200010),VC0000200010,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921875,BODEGAS RAFAEL DOS MONASTRELL      750ml,Y,YS,YSE,750,17.06,S,No,WINE BRIDGE IMPORTS (200010),VC0000200010,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921876,CELESTE VERDEJO SUR LIES'21    750ml,Y,YS,YSE,750,19.11,S,No,WILSON DANIELS LTD/BERGEN (000927),927,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921877,HAMILTON BEACHBUM ZOMBIE BLEND    1000ml,Y,YS,YSA,1000,36.97,S,No,"CARIBBEAN SPIRITS, INC. (200071)",VC0000200071,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - SPIRITS
921878,BOMBASTIC STUB BARLEYWINE ALE      473ml,Y,YS,YST,473,5.49,U,No,GOLDEN BEVERAGE (000398),398,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - BEER
921879,CERPA  EXPORT BEER                 355ml,Y,YS,YST,355,1.8,S,No,ALL BRAZILIAN IMPORTS & EXPORT INC (001772),1772,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - BEER
921880,BRAVE  MAIDEN UNION RED BLEND      750ml,Y,YS,YSE,750,23.36,S,No,BRAVE & MAIDEN ESTATE WINERY (200539),VC0000200539,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921881,BENEVOLENT VERMENTINO WINDMILL'21  750ml,Y,YS,YSE,750,18.39,S,No,BN WINES (200538),VC0000200538,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921882,BENEVOLENT COUNOISE ROSATO WINDMILL750ml,Y,YS,YSE,750,19.88,S,No,BN WINES (200538),VC0000200538,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921883,BENEVOLENT SYRAH LAS MADRAS'18     750ml,Y,YS,YSE,750,37.76,S,No,BN WINES (200538),VC0000200538,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921884,BENEVOLENT GSM NORTH CST'18        750ml,Y,YS,YSE,750,33.29,S,No,BN WINES (200538),VC0000200538,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921885,BENEVOLENT CHARD MASSA'19          750ml,Y,YS,YSE,750,27.33,S,No,BN WINES (200538),VC0000200538,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921886,RAILSBACK CARIGNAN 2020            750ml,Y,YS,YSE,750,31.5,S,No,PRESQU'ILE WINERY (200452),VC0000200452,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921887,HIVE UNCLE DAN'S ORANGE LICURE     750ml,Y,YS,YSC,750,32.95,S,No,HIVE WINERY INC.(001854),1854,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - LIQUEURS
921888,HIVE DARK ALLEY SPIRIT             750ml,Y,YS,YSA,750,59.95,S,No,HIVE WINERY INC.(001854),1854,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - SPIRITS
921889,HIVE NOT SO HAZY NOW SPIRIT        750ml,Y,YS,YSA,750,59.95,S,No,HIVE WINERY INC.(001854),1854,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - SPIRITS
921890,HIVE DIG IT DARK                   750ml,Y,YS,YSA,750,29.95,S,No,HIVE WINERY INC.(001854),1854,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - SPIRITS
921891,HIVE FLAVORED HIVEARITA           1500ml,Y,YS,YSA,1500,27.95,S,No,HIVE WINERY INC.(001854),1854,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - SPIRITS
921892,HIVE FLAVORED HIVEARITA            750ml,Y,YS,YSA,750,15.95,S,No,HIVE WINERY INC.(001854),1854,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - SPIRITS
921893,HIVE HUCKLEBERRY WINE              375ml,Y,YS,YSE,375,16.95,S,No,HIVE WINERY INC.(001854),1854,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921894,HIVE CYSER                         750ml,Y,YS,YSE,750,23.95,S,No,HIVE WINERY INC.(001854),1854,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921895,HIVE UNHOLY OFFSPRING HONEY WINE   750ml,Y,YS,YSE,750,32.95,S,No,HIVE WINERY INC.(001854),1854,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921896,HIVE UNHOLY OFFSPRING HONEY WINE   375ml,Y,YS,YSE,375,21.95,S,No,HIVE WINERY INC.(001854),1854,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921897,HIVE PAPAYA WINE                   750ml,Y,YS,YSE,750,23.95,S,No,HIVE WINERY INC.(001854),1854,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921898,HIVE WATERMELON WINE               750ml,Y,YS,YSE,750,23.95,S,No,HIVE WINERY INC.(001854),1854,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921899,HIVE ELDERBERRY WINE               750ml,Y,YS,YSE,750,23.95,S,No,HIVE WINERY INC.(001854),1854,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921900,IMAGERY PINOT NOIR                 375ml,Y,YS,YSE,375,7.99,U,No,WINE GROUP (000600),600,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921901,BATASIOLO BAROLO                   750ml,Y,YS,YSE,750,45.99,S,No,SMT AQUISITIONS DBA TAUB FAMILY SLCTNS / EAST (200214),VC0000200214,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921902,BAREFOOT WATERMELON MOSCATO        750ml,Y,YS,YSE,750,9.99,S,No,E & J GALLO WINERY (000360),360,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921903,BAREFOOT APPLE MOSCATO             750ml,Y,YS,YSE,750,9.99,S,No,E & J GALLO WINERY (000360),360,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921904,BAREFOOT RED MOSCATO               187ml,Y,YS,YSE,187,2.99,S,No,E & J GALLO WINERY (000360),360,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921905,BAREFOOT PINOT NOIR                187ml,Y,YS,YSE,187,2.99,S,No,E & J GALLO WINERY (000360),360,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921906,PRAIRIE ALES SUPER PISTACHE BROS       3,Y,YS,YST,355,10.99,S,No,GOLDEN BEVERAGE (000398),398,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - BEER
921907,PRAIRIE ALES SPICY PICKLE MONSTER  355ml,Y,YS,YST,355,2.99,U,No,GOLDEN BEVERAGE (000398),398,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - BEER
921908,POLICY KINGS DOUBLE UP IPA         473ml,Y,YS,YST,473,2.87,U,No,POLICY KINGS BREWERY (200276),VC0000200276,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - BEER
921909,SALTFIRE MAIN STREET MEXICAN LAG473ml,Y,YS,YST,473,3.01,S,No,GENERAL DISTRIBUTION COMPANY(000348),348,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - BEER
921910,GALLICA CABERNET SAUVIGNON'12    750ml,Y,YS,YSE,750,119.62,S,No,"GALLICA WINES, LLC (200540)",VC0000200540,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921911,FEUDO MONTONI GRILLO TIMPA 2019    750ml,Y,YS,YST,750,17.71,S,No,WILSON DANIELS LTD/BERGEN (000927),927,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - BEER
921912,BROC AMORE BIANCO TOCAI FRIULANO   750ml,Y,YS,YSE,750,23.48,U,No,BROC CELLARS (200067),VC0000200067,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921913,STOLPMAN CRUNCHY ROASTIE SYRAH'20/ 750ml,P,PL,PLJ,750,25.86,L,No,STOLPMAN VINEYARDS LLC (001979),1979,WINE - RED TABLE,RED WINE - VARIETAL,"RED VARIETAL - SYRAH, PETITE SIRAH"
921914,GALLICA GRENACHE ROSSI'19              7,Y,YS,YSE,750,34.91,S,No,"GALLICA WINES, LLC (200540)",VC0000200540,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921915,LA BOUTANCHE KNAUSS TROLLINGER    1000ml,Y,YS,YSE,1000,21.73,U,No,T. ELENTENY/SELECTION MASSALE (001986),1986,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921916,LA BOUTANCHE KNAUSS RIESLING      1000ml,Y,YS,YSE,1000,21.73,U,No,T. ELENTENY/SELECTION MASSALE (001986),1986,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921917,LA BOUTANCHE KNAUSS ROSÉ          1000ml,Y,YS,YSE,1000,21.73,S,No,T. ELENTENY/SELECTION MASSALE (001986),1986,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921918,PHILIP TOGNI CABERNET '18          750ml,P,PL,PLB,750,169.99,L,No,MHW LTD / ROCK LEAF-WEST (200543),VC0000200543,WINE - RED TABLE,RED WINE - VARIETAL,RED VARIETAL - CABERNET
921919,PHILIP TOGNI CAB TANBARK HILL'18   750ml,P,PL,PLB,750,89.99,L,No,MHW LTD / ROCK LEAF-WEST (200543),VC0000200543,WINE - RED TABLE,RED WINE - VARIETAL,RED VARIETAL - CABERNET
921920,CA' TONGI SWEET RED'10            375 ml,E,EV,EVV,375,50.06,L,No,MHW LTD / ROCK LEAF-WEST (200543),VC0000200543,"WINE - DESSERT, APERITIF, & LATE HARVEST",WINE - LATE HARVEST,LATE HARVEST - RED MISC
921921,MARCHESI BAROLO DI BAROLO 2015     750ml,Y,YS,YSE,750,96.1,S,No,FREDERICK WILDMAN & SONS LTD. (000953),953,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921922,SILVER GATE CABERNET               750ml,Y,YS,YSE,750,6.0,S,No,WINE GROUP (000600),600,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921923,CLAIRIN MILOT RUM                  750ml,Y,YS,YSA,750,44.03,U,No,T. ELENTENY/SELECTION MASSALE (001986),1986,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - SPIRITS
921924,J CUVEE 20 BRUT                    750ml,Y,YS,YSE,750,34.99,S,No,E & J GALLO WINERY (000360),360,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921925,FOLLY OF THE BEAST CHARDONNAY      750ml,Y,YS,YSE,750,11.82,S,No,BWSC DBA WINC (200072),VC0000200072,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921926,TIP TOP MARGARITA COCKTAIL CAN     100ml,Y,YS,YSE,100,7.35,U,No,"TIP TOP COCKTAILS, INC.",VC0000200480,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921927,TIP TOP BEES KNEES COCKTAIL CAN    100ml,Y,YS,YSE,100,6.03,U,No,"TIP TOP COCKTAILS, INC.",VC0000200480,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921928,TIP TOP DAIQUIRI COCKTAIL CAN      100ml,Y,YS,YSE,100,6.03,U,No,"TIP TOP COCKTAILS, INC.",VC0000200480,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921929,GEORG BREUER SPATBURG ROUGE 2018   750ml,Y,YS,YSE,750,32.75,S,No,"SKURNIK, MICHAEL WINES (001333)",1333,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921930,GUARDIAN CELLARS CHALK LINE RED    750ml,Y,YS,YSE,750,23.36,S,No,GUARDIAN CELLARS (200541),VC0000200541,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921931,CCF PRIVATE LABEL CHARDONNAY       750ml,Y,YS,YSE,750,9.52,S,No,STE MICHELLE WINE ESTATES(000795),795,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921932,SHADOW HILL MERLOT                 750ml,Y,YS,YSE,750,9.52,S,No,STE MICHELLE WINE ESTATES(000795),795,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921933,LA CATRINA CABERNET SAUVIGNON      750ml,Y,YS,YSE,750,15.99,S,No,BRONCO WINE COMPANY.. (000295),295,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921934,PRIMA PIETRA VERTICAL BOX          750ml,Y,YS,YSE,750,63.85,S,No,DARK STAR IMPORTS/SCARBOLO (002275),2275,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921935,ANTINORI TIGNANELLO 2017          1500ml,Y,YS,YSE,1500,342.82,U,No,STAG'S LEAP WINE CELLARS DBA VINATTIERI 1385 (201172),VC0000201172,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921936,LASORTE CUADRA SILOS VLL D'ITRIA'2 750ml,Y,YS,YSE,750,24.99,S,No,TERRESTORIA LLC / PREPAID (200455),VC0000200455,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921937,EMMOLO SOMM SELECT SPARKLING       750ml,Y,YS,YSE,750,17.2,S,No,CAYMUS VINEYARDS INC/WAGNER(000937),937,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921938,FRAMINGHAM SAUV BLANC              750ml,Y,YS,YSE,750,24.45,U,No,EVATON INC (000479),479,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921939,VENGE JEWELL SAUVIGNON BLANC       750ml,Y,YS,YSE,750,33.54,S,No,VENGE VINEYARDS (002250),2250,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921940,VENGE BROWN RANCH CHARDONNAY       750ml,Y,YS,YSE,750,47.64,S,No,VENGE VINEYARDS (002250),2250,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921941,VENGE CROIX PINOT NOIR             750ml,Y,YS,YSE,750,64.56,S,No,VENGE VINEYARDS (002250),2250,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921942,VENGE BDX RED                      750ml,Y,YS,YSE,750,79.6,S,No,VENGE VINEYARDS (002250),2250,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921943,VENGE BONE ASH CABERNET            750ml,Y,YS,YSE,750,107.8,U,No,VENGE VINEYARDS (002250),2250,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921944,VENGEGLEN MIXED CASE 1             750ml,Y,YS,YSE,750,56.1,S,No,VENGE VINEYARDS (002250),2250,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921945,VENGEGLEN MIXED CASE 2             750ml,Y,YS,YSE,750,93.7,S,No,VENGE VINEYARDS (002250),2250,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921947,STELLA ROSA HONEY PEACH            750ml,Y,YS,YSE,750,14.99,S,No,GOLDEN BEVERAGE (000398),398,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921948,STELLA ROSA RUBY ROSE GRAPEFRUIT   750ml,Y,YS,YSE,750,14.99,S,No,GOLDEN BEVERAGE (000398),398,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921949,STELLA ROSA ROYALE                 750ml,Y,YS,YSE,750,14.99,S,No,GOLDEN BEVERAGE (000398),398,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
921951,LEFLAIVE ALIGOTE 2018              375ml,Y,YS,YSE,375,19.02,S,No,FREDERICK WILDMAN & SONS LTD. (000953),953,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
